url,section,macro,seed,kind,stone,guide,status,priority,frame,title,meta_title,meta_description,words,batch,doc_id,doc_link,redirects,open_evidence_gaps
/gemstones/red-agate/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,red-agate,how-to-cleanse,new,P3,Instruction,How to Cleanse and Recharge Red Agate,How to Cleanse Red Agate — Safe Methods Explained,"Red Agate tolerates a brief water rinse but avoid long soaks, salt water, and ultrasonic cleaners. Smoke, sound, moonlight, and dry earth are all safe cleansing methods.",802,batch-070,1S_JlOojsQ7_2XlQQ3O6Ws9Uxz9GA1BoWgrLQxSPFblA,https://docs.google.com/document/d/1S_JlOojsQ7_2XlQQ3O6Ws9Uxz9GA1BoWgrLQxSPFblA/edit?usp=drivesdk,,none
/gemstones/red-agate/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,red-agate,how-to-identify,new,P3,Instruction,How to Identify Real Red Agate and Spot Fakes,How to Identify Real Red Agate — Fakes and Dyed Stone,Real Red Agate is SiO2 with iron oxide color; the main risk is dyed agate sold without disclosure or glass imitations. Learn the visual and physical checks that matter.,957,batch-070,1ZzOf5u-jNeMzDdyUxX7tsfWTesyk2k38NMEZNOJIHAo,https://docs.google.com/document/d/1ZzOf5u-jNeMzDdyUxX7tsfWTesyk2k38NMEZNOJIHAo/edit?usp=drivesdk,,"Gemological testing (refractive index, specific gravity by Archimedes method) requires professional equipment; at-home checks described are indicative, not definitive. Visual distinction between naturally colored and heat-treated red agate cannot be made reliably without lab analysis."
/gemstones/red-agate/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,red-agate,price-guide,new,P3,Explanation,Red Agate Price Guide — What It Costs and Why,"Red Agate Price Guide — Cost, Value Factors, Buying Tips","Red Agate is affordable: tumbled pieces run $1–5, palm stones $6–30, larger specimens $20–100. Price turns on color depth, size, treatment disclosure, and polish quality.",741,batch-070,1yO8pfsa9iz6JiAOL0aL6gK66e8jpmKbcPSKISoJ5Jao,https://docs.google.com/document/d/1yO8pfsa9iz6JiAOL0aL6gK66e8jpmKbcPSKISoJ5Jao/edit?usp=drivesdk,,"High-end collector specimens (large, naturally colored, unheated with provenance) were not found in retail listings; upper price bound for premium material estimated from category comparables rather than directly observed listings."
/gemstones/red-agate/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,red-agate,sleeping-with,new,P3,Explanation,Sleeping with Red Agate: What Practitioners Do and Why,"Sleeping with Red Agate — Placement, Tradition, Cautions",Red Agate is safe by the bed or under the pillow. Tradition links it to grounding and sleep protection; some find its activating energy better on a nightstand.,818,batch-070,1s7TjMo5MRQ1l8k9ulSrRQiwab5YxJzIZEvZMA5O0UTU,https://docs.google.com/document/d/1s7TjMo5MRQ1l8k9ulSrRQiwab5YxJzIZEvZMA5O0UTU/edit?usp=drivesdk,,none
/gemstones/red-agate/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,red-agate,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Red Agate,Who Should Not Wear Red Agate — Cautions Explained,"Red Agate is physically safe for most people. Tradition advises caution for overactive energy states, certain zodiac placements, and children under three (choking risk).",724,batch-070,1Mdak8W9LHlcygQjuSRX9zkOlOlSl3bOxtdYMtlX0QcQ,https://docs.google.com/document/d/1Mdak8W9LHlcygQjuSRX9zkOlOlSl3bOxtdYMtlX0QcQ/edit?usp=drivesdk,,none
/gemstones/red-jasper/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,red-jasper,affirmations,new,P3,Instruction,Red Jasper Affirmations — What to Say and How to Use Them,Red Jasper Affirmations — Phrases and Practice Guide,"Red Jasper affirmations focus on grounding, strength, and courage. Here are 12 specific phrases and a step-by-step practice for using them with the stone.",854,batch-071,1bPpyERGbjPcojbwO2eLW8tTqohGy4Yc_mfqYsJ_5QbU,https://docs.google.com/document/d/1bPpyERGbjPcojbwO2eLW8tTqohGy4Yc_mfqYsJ_5QbU/edit?usp=drivesdk,,Affirmation content is tradition-based; no empirical evidence supports stone-specific affirmations over general affirmation practice.
/gemstones/red-jasper/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,red-jasper,combinations,new,P3,Evaluation,Red Jasper Crystal Combinations — Pairings and Goals,Best Red Jasper Crystal Combinations — What Works and Why,"Red Jasper pairs well with black tourmaline for protection, carnelian for energy, and clear quartz to amplify. Key pairings and their traditional logic.",947,batch-071,13fj1q86H2c_IyTpDD3na7yCH8iExVh9VlWQKT2DdVPw,https://docs.google.com/document/d/13fj1q86H2c_IyTpDD3na7yCH8iExVh9VlWQKT2DdVPw/edit?usp=drivesdk,,Crystal combination recommendations are entirely tradition-based; no experimental evidence supports one pairing over another.
/gemstones/red-jasper/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,red-jasper,how-to-cleanse,new,P3,Instruction,How to Cleanse Red Jasper Without Damaging It,How to Cleanse Red Jasper Safely — Methods That Work,"Red Jasper can handle a brief water rinse, unlike pyrite or selenite. Learn which cleansing and recharging methods are safe and which to avoid.",982,batch-071,1FLXE4DuqVFbhL63WfF2Hr3zsQH6Bh4UD_XE6gYw6Ha4,https://docs.google.com/document/d/1FLXE4DuqVFbhL63WfF2Hr3zsQH6Bh4UD_XE6gYw6Ha4/edit?usp=drivesdk,,UV fading rate for red jasper (iron oxide coloration) is not quantified in accessible gemological literature; the caution about prolonged sunlight is standard lapidary practice rather than a measured threshold.
/gemstones/red-jasper/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,red-jasper,how-to-identify,new,P3,Instruction,How to Identify Real Red Jasper — Tests and Red Flags,How to Identify Real Red Jasper vs Fakes and Imitations,"Real Red Jasper is opaque, cool to the touch, hard enough to scratch glass, and shows natural color variation. Here is how to test it and what fakes look like.",987,batch-071,13-qCovUXkStwXjT_tRQQ1g9i4J_IUkGW7KKqI6Cm1DA,https://docs.google.com/document/d/13-qCovUXkStwXjT_tRQQ1g9i4J_IUkGW7KKqI6Cm1DA/edit?usp=drivesdk,,"No standardized consumer test kit for jasper dye exists; the acetone/nail-polish-remover test for surface dyes is field practice, not a laboratory procedure. Results are indicative, not conclusive."
/gemstones/red-jasper/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,red-jasper,meaning,new,P3,Explanation,"Red Jasper Meaning, Properties, and Traditional Uses",Red Jasper Meaning — What It Is and What It's Used For,"Red Jasper is an opaque microcrystalline quartz colored by iron oxide. Traditionally linked to grounding, strength, and protection across many cultures.",836,batch-071,1HyyBRZG3s3Qtkfhk4OjHTQSzoVB2agsapmerH7R5v24,https://docs.google.com/document/d/1HyyBRZG3s3Qtkfhk4OjHTQSzoVB2agsapmerH7R5v24/edit?usp=drivesdk,,Specific ancient textual references to 'red jasper' versus generic 'jasper' are difficult to disentangle across sources; the distinction is not always made in historical records.
/gemstones/red-jasper/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,red-jasper,price-guide,new,P3,Explanation,Red Jasper Price Guide — What It Costs and Why,Red Jasper Price Guide — Retail Ranges and Value Drivers,Red Jasper is an affordable abundant stone. Tumbled pieces retail at $3–$16 each; cabochons $4–$30. Learn what drives price and how to avoid overpaying.,839,batch-071,1tBArTQ7H2vG1lEoV6z2WC3PfXMT7f1ZRpS50EMXnMR0,https://docs.google.com/document/d/1tBArTQ7H2vG1lEoV6z2WC3PfXMT7f1ZRpS50EMXnMR0/edit?usp=drivesdk,,"Per-carat pricing for jewelry-grade Red Jasper cabochons is not widely reported in accessible trade databases; the ranges given are retail consumer prices, not gem-trade wholesale."
/gemstones/red-jasper/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,red-jasper,sleeping-with,new,P3,Explanation,Sleeping with Red Jasper: What to Expect,"Sleeping with Red Jasper — Benefits, Cautions, How-To","Red Jasper is traditionally activating, not sedating. Learn what practitioners say about sleeping with it, who should be cautious, and how to try it safely.",843,batch-071,1bm72UHdqCbGnUrJ0DvtHrEVG9wP6n_dHVIW8c7O-YTI,https://docs.google.com/document/d/1bm72UHdqCbGnUrJ0DvtHrEVG9wP6n_dHVIW8c7O-YTI/edit?usp=drivesdk,,"No controlled research exists on Red Jasper's effects during sleep; all claims about dream quality, protection, or energy during sleep are tradition only."
/gemstones/red-jasper/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,red-jasper,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Red Jasper,Who Should Not Wear Red Jasper — Safety & Tradition,Red Jasper poses minimal physical risk but tradition and some astrological frameworks suggest caution for certain people. Here is a clear assessment.,857,batch-071,1t0CUk3CD57erRQHsOsUdq3PgTFg8Kcq3r-98a2BmbrA,https://docs.google.com/document/d/1t0CUk3CD57erRQHsOsUdq3PgTFg8Kcq3r-98a2BmbrA/edit?usp=drivesdk,,No peer-reviewed study links Red Jasper wear to any physiological outcome; astrological cautions vary widely by tradition and no authoritative single source exists.
/gemstones/red-tigers-eye/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,red-tigers-eye,affirmations,new,P3,Instruction,Red Tiger's Eye Affirmations and How to Use Them,Red Tiger's Eye Affirmations: Words That Fit the Stone,"Red Tiger's Eye is linked to courage, strength, and grounded confidence. Affirmations that match those associations and how to use them with the stone.",974,batch-072,1moKnqWpCWTtHDPOsBySYjpKUjC1CsgU4aK4tZHy8nUo,https://docs.google.com/document/d/1moKnqWpCWTtHDPOsBySYjpKUjC1CsgU4aK4tZHy8nUo/edit?usp=drivesdk,,No clinical evidence that affirmation practice with crystals produces outcomes beyond those of affirmation practice alone. All effectiveness claims are within the crystal tradition.
/gemstones/red-tigers-eye/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,red-tigers-eye,can-go-in-water,new,P3,Explanation,Can Red Tiger's Eye Go in Water?,Can Red Tiger's Eye Go in Water? Safe Handling Guide,Red Tiger's Eye is quartz (Mohs 7) and tolerates brief water contact safely. Prolonged soaking and salt water are not recommended. Here is what you need to know.,814,batch-072,1WOUr9Ts5JflfN2RteZ35XuRCjf-5W6aAcrWlduKLNak,https://docs.google.com/document/d/1WOUr9Ts5JflfN2RteZ35XuRCjf-5W6aAcrWlduKLNak/edit?usp=drivesdk,,No published studies specifically on water effects on heat-treated red tiger's eye over long immersion periods; long-soak caution is precautionary based on iron oxide stability and polish durability data for quartz.
/gemstones/red-tigers-eye/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,red-tigers-eye,combinations,new,P3,Evaluation,Red Tiger's Eye Combinations: Crystals That Pair Well,Best Crystal Combinations for Red Tiger's Eye,"Red Tiger's Eye pairs well with black tourmaline, carnelian, and citrine. Find which combinations suit which goals and which pairings to approach with caution.",1042,batch-072,1ODhLj64U79wG0ch4-6qjkYPbGX3r7w573oVOqOTmMpA,https://docs.google.com/document/d/1ODhLj64U79wG0ch4-6qjkYPbGX3r7w573oVOqOTmMpA/edit?usp=drivesdk,,"All pairing rationale is grounded in crystal tradition, not clinical or scientific evidence. No studies support or refute specific stone combinations."
/gemstones/red-tigers-eye/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,red-tigers-eye,how-to-cleanse,new,P3,Instruction,How to Cleanse Red Tiger's Eye Without Damaging It,How to Cleanse Red Tiger's Eye Safely,"Red Tiger's Eye tolerates brief water rinsing but heat and prolonged soaking risk its color. Safe cleansing methods include smoke, sound, moonlight, and soil burial.",1014,batch-072,1fE32xGA-sT4ivscxWuIOlOA1Nlp3F3zaWvUTrAgneKM,https://docs.google.com/document/d/1fE32xGA-sT4ivscxWuIOlOA1Nlp3F3zaWvUTrAgneKM/edit?usp=drivesdk,,No published studies on fading rates of heat-treated tiger's eye under UV or prolonged sun exposure; the recommendation to limit sun exposure is precautionary based on general iron oxide photostability data.
/gemstones/red-tigers-eye/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,red-tigers-eye,how-to-identify,new,P3,Instruction,How to Identify Real Red Tiger's Eye,How to Identify Real Red Tiger's Eye vs. Fakes,"Real Red Tiger's Eye has chatoyancy, a fibrous structure, and Mohs 7 hardness. Learn how to distinguish genuine material from dyed, glass, or plastic imitations.",1054,batch-072,1OPCZAImEUAGiygUhYdQaAYYyv0HvVdGT7lGd3jYXqEc,https://docs.google.com/document/d/1OPCZAImEUAGiygUhYdQaAYYyv0HvVdGT7lGd3jYXqEc/edit?usp=drivesdk,,No independent lab-test data for rates of dyed imitation red tiger's eye in the retail market; the prevalence of dyed material is noted from trade convention but not quantified with published data.
/gemstones/red-tigers-eye/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,red-tigers-eye,price-guide,new,P3,Explanation,Red Tiger's Eye Price Guide,Red Tiger's Eye Price Guide: What to Expect to Pay,"Red Tiger's Eye is affordable: tumbled stones retail at $1–4 each, bracelets at $8–16. Learn what drives price and how to avoid overpaying.",816,batch-072,1yMRfJCQtCHl5CEHaQedBHvTPKFTnVRtWawJMfq0IUz4,https://docs.google.com/document/d/1yMRfJCQtCHl5CEHaQedBHvTPKFTnVRtWawJMfq0IUz4/edit?usp=drivesdk,,No per-carat pricing data found for faceted or collector-grade Red Tiger's Eye; retail evidence covers tumbled stones and bead bracelets only. High-end specimen prices not verified.
/gemstones/red-tigers-eye/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,red-tigers-eye,sleeping-with,new,P3,Explanation,Sleeping with Red Tiger's Eye: What to Expect,Sleeping with Red Tiger's Eye: Benefits and Cautions,"Red Tiger's Eye is safe to keep by the bed. Tradition links it to protective energy and grounded dreams, but its activating associations may not suit everyone at night.",887,batch-072,1m-5wSHGyhFAaklVmok2HekWkqRWxfbL7C65u9rBu9nk,https://docs.google.com/document/d/1m-5wSHGyhFAaklVmok2HekWkqRWxfbL7C65u9rBu9nk/edit?usp=drivesdk,,"No clinical evidence for any effect of Red Tiger's Eye on sleep quality, dream frequency, or protection. All such claims are traditional."
/gemstones/red-tigers-eye/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,red-tigers-eye,who-should-not-wear,new,P3,Evaluation,Who Should Not Wear Red Tiger's Eye,Who Should Not Wear Red Tiger's Eye,Red Tiger's Eye carries few physical risks. Certain traditional and astrological considerations make it a poor fit for some people. Here is who should be cautious.,792,batch-072,1wbkRvZ9wbKGmHmAbrvdRTvEAvMmIM2a8ANdgJpNJE9o,https://docs.google.com/document/d/1wbkRvZ9wbKGmHmAbrvdRTvEAvMmIM2a8ANdgJpNJE9o/edit?usp=drivesdk,,No peer-reviewed sources address astrological contraindications; those sections rely entirely on traditional practice accounts.
/gemstones/rhodonite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,rhodonite,affirmations,new,P3,Instruction,Rhodonite Affirmations: How to Use Them with the Stone,Rhodonite Affirmations — Phrases and Practice Guide,"Rhodonite is traditionally used with affirmations for self-love, compassion, and emotional healing. Learn which phrases suit it and how to build a simple practice.",778,batch-073,1k1GAZfG_hur_Cagpmhm70VMpBwaW_7TYSppApaYInxo,https://docs.google.com/document/d/1k1GAZfG_hur_Cagpmhm70VMpBwaW_7TYSppApaYInxo/edit?usp=drivesdk,,No scientific evidence for crystal-enhanced affirmation effects; practice described as tradition throughout.
/gemstones/rhodonite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,rhodonite,combinations,new,P3,Evaluation,Rhodonite Crystal Combinations: Pairings by Goal,Rhodonite Combinations — Best Crystal Pairings by Goal,"Rhodonite pairs well with rose quartz, black tourmaline, and amethyst. Learn which combinations tradition recommends for love, grief, and clarity, and storage notes.",707,batch-073,1Uo1IFcXWBjd_uUTUD1RGJCpV-J9qi1I1CDAdGcjtRvE,https://docs.google.com/document/d/1Uo1IFcXWBjd_uUTUD1RGJCpV-J9qi1I1CDAdGcjtRvE/edit?usp=drivesdk,,Metaphysical pairing effects have no scientific basis; all recommendations stated as tradition.
/gemstones/rhodonite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,rhodonite,how-to-cleanse,new,P3,Instruction,How to Cleanse Rhodonite Without Damaging It,How to Cleanse Rhodonite Safely — Methods That Work,"Rhodonite tolerates a brief rinse but not salt or extended soaking. Smoke, sound, moonlight, and dry earth carry no physical risk. Full cleansing guide here.",782,batch-073,1yL9YwRrDdgQnWPBGtzU4UDdscWRi0aBW1MhLrseH33Q,https://docs.google.com/document/d/1yL9YwRrDdgQnWPBGtzU4UDdscWRi0aBW1MhLrseH33Q/edit?usp=drivesdk,,none
/gemstones/rhodonite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,rhodonite,how-to-identify,new,P3,Instruction,How to Identify Real Rhodonite,How to Identify Real Rhodonite — Tests and Visual Checks,"Real rhodonite is pink to red with black manganese veining and Mohs hardness 5.5–6.5. Learn to spot rhodochrosite, glass, dyed howlite, and other substitutes.",751,batch-073,16LNHWqkYY8E2ty-TiDqLMle2kfxfc_87OeQAJQ8a6P8,https://docs.google.com/document/d/16LNHWqkYY8E2ty-TiDqLMle2kfxfc_87OeQAJQ8a6P8/edit?usp=drivesdk,,No large-scale survey data on rhodonite misrepresentation rates in retail; identification tests based on documented mineral properties.
/gemstones/rhodonite/meaning,gemstones,M1 Stone Atlas,S1.1 meaning,subpage,rhodonite,meaning,new,P3,Explanation,"Rhodonite Meaning, Properties, and Traditional Uses",Rhodonite Meaning — Properties and Traditional Uses,Rhodonite is a manganese silicate with pink and black coloring. Traditionally called the Stone of Compassion and used for emotional healing and self-love.,684,batch-073,1J0XDJW2i86epj75VRjG-6vL7XYM5flUbM7LpqJ4a3V0,https://docs.google.com/document/d/1J0XDJW2i86epj75VRjG-6vL7XYM5flUbM7LpqJ4a3V0/edit?usp=drivesdk,,No scientific evidence for metaphysical healing effects; stated as tradition throughout.
/gemstones/rhodonite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,rhodonite,price-guide,new,P3,Explanation,Rhodonite Price Guide: What It Costs and Why,Rhodonite Price Guide — Retail Ranges and Value Factors,"Rhodonite tumbled stones retail for $2–$8 per piece in the US. Color intensity, black veining pattern, origin, and form all drive price. Full breakdown here.",716,batch-073,1KmuNJkyxV-4zK4Ibp5Ix4ddmV5OgAzgutEnVPzXfJrQ,https://docs.google.com/document/d/1KmuNJkyxV-4zK4Ibp5Ix4ddmV5OgAzgutEnVPzXfJrQ/edit?usp=drivesdk,,"Per-carat pricing for gem-quality faceted rhodonite is not well represented in Western retail sources checked; price ranges reflect tumbled, cabochon, and carved retail forms only."
/gemstones/rhodonite/sleeping-with,gemstones,M1 Stone Atlas,S1.5 sleeping-with,subpage,rhodonite,sleeping-with,new,P3,Explanation,Sleeping with Rhodonite: Placement and What to Expect,Sleeping With Rhodonite — Placement Guide and Cautions,Rhodonite is safe to keep near the bed or under the pillow. Tradition links it to emotional healing during sleep. Learn the best placement and who should go slowly.,682,batch-073,1a2G06ZNzwsz3xVtCRMYa_IO0OdSnaPuvWFR_5GT7gYI,https://docs.google.com/document/d/1a2G06ZNzwsz3xVtCRMYa_IO0OdSnaPuvWFR_5GT7gYI/edit?usp=drivesdk,,No clinical evidence that crystals affect sleep quality or emotional processing during sleep; stated as tradition.
/gemstones/rhodonite/who-should-not-wear,gemstones,M1 Stone Atlas,S1.2 who-should-not-wear,subpage,rhodonite,who-should-not-wear,new,P3,Evaluation,Who Should Be Cautious About Wearing Rhodonite,Who Should Avoid Rhodonite — Cautions Explained,"Most people can wear Rhodonite safely. Learn who should take care: dust from cutting, astrological notes, and when tradition suggests a pause.",566,batch-073,1Rz6Tt4laZMdCHOlei-R79inag9sVLBkF_h8RoEhNNb8,https://docs.google.com/document/d/1Rz6Tt4laZMdCHOlei-R79inag9sVLBkF_h8RoEhNNb8/edit?usp=drivesdk,,No peer-reviewed evidence for metaphysical cautions or astrological contraindications; stated as tradition.
/gemstones/rose-quartz/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,rose-quartz,affirmations,new,P2,Instruction,Rose Quartz Affirmations — What to Say and How to Use Them,Rose Quartz Affirmations — Phrases and Practice,Rose Quartz is used in crystal tradition for love and self-compassion affirmations. Learn which phrases fit the stone's associations and how practitioners use them.,814,batch-005,1t3p0E_a0Jrql3xKufjvcVm17rBWBw7s0v6x7GcyDM9k,https://docs.google.com/document/d/1t3p0E_a0Jrql3xKufjvcVm17rBWBw7s0v6x7GcyDM9k/edit?usp=drivesdk,,No scientific evidence supports crystal-paired affirmation effects beyond general affirmation psychology; all claims framed as tradition.
/gemstones/rose-quartz/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,rose-quartz,combinations,new,P2,Evaluation,Rose Quartz Crystal Combinations — Pairings by Goal,Rose Quartz Combinations — What to Pair It With,"Rose Quartz pairs with Amethyst for calm, Clear Quartz to amplify, and Rhodonite for self-worth. Learn which pairings suit which goals in crystal tradition.",879,batch-005,13sIW3b_NPenArGSPp8V9nNNhkyzskGqux3QaznWXrlk,https://docs.google.com/document/d/13sIW3b_NPenArGSPp8V9nNNhkyzskGqux3QaznWXrlk/edit?usp=drivesdk,,No scientific evidence exists for crystal pairing effects; all pairings described are crystal tradition only.
/gemstones/rose-quartz/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,rose-quartz,how-to-cleanse,new,P1,Instruction,How to Cleanse Rose Quartz Without Damaging It,How to Cleanse Rose Quartz — Safe Methods Explained,Rose Quartz is safe for brief water contact but prolonged soaking dulls it. Learn six cleansing methods and how often to use each.,880,batch-005,1BfNK7fy5VbIiSlxenDuxRozwfXT1CRTBge5hHm4axfo,https://docs.google.com/document/d/1BfNK7fy5VbIiSlxenDuxRozwfXT1CRTBge5hHm4axfo/edit?usp=drivesdk,,none
/gemstones/rose-quartz/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,rose-quartz,how-to-identify,new,P2,Instruction,How to Identify Real Rose Quartz vs Fakes and Glass,How to Identify Real Rose Quartz — Tests That Work,"Real Rose Quartz is Mohs 7, stays cool, has natural inclusions and uneven translucency. Learn how to distinguish it from glass, dyed imitations, and synthetic material.",916,batch-005,1aqWz_aXf6EaAJulro9tF1NIXBRthUYLt3Z8Y40VB6fs,https://docs.google.com/document/d/1aqWz_aXf6EaAJulro9tF1NIXBRthUYLt3Z8Y40VB6fs/edit?usp=drivesdk,,Synthetic rose quartz (lab-grown) is uncommon in the consumer market; RI-based distinction requires a refractometer not available to most home buyers — noted as a professional-test limitation in the article.
/gemstones/rose-quartz/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,rose-quartz,price-guide,new,P2,Explanation,Rose Quartz Price Guide — What It Costs and Why,Rose Quartz Price Guide — Ranges by Grade and Form,Rose Quartz ranges from under $5 for rough tumbles to $50+ per carat for deep-pink transparent faceted stones. Learn what drives the price and how to avoid overpaying.,848,batch-005,1-aLqv8mHBikHl2eDUT91Arw-mG7eme_3_qi2ggBgDSM,https://docs.google.com/document/d/1-aLqv8mHBikHl2eDUT91Arw-mG7eme_3_qi2ggBgDSM/edit?usp=drivesdk,,Wholesale pricing for bulk tumbled stones is not consistently disclosed by retailers. Retail ranges reflect consumer-facing prices as of September 2026 and shift with market demand and seller.
/gemstones/ruby-zoisite/affirmations,gemstones,M1 Stone Atlas,S1.8 affirmations,subpage,ruby-zoisite,affirmations,new,P3,Instruction,Ruby Zoisite Affirmations and How to Use Them,Ruby Zoisite Affirmations — Phrases and Practice,"Ruby Zoisite affirmations draw on its traditional associations with the heart, vitality, and growth. Twelve phrases and a simple daily practice included.",543,batch-075,1hsBIId2V9msy2QqKMBuK8mGbJ2cTik9PfgQP6Z8Tx4I,https://docs.google.com/document/d/1hsBIId2V9msy2QqKMBuK8mGbJ2cTik9PfgQP6Z8Tx4I/edit?usp=drivesdk,,All affirmation benefits based on tradition and personal practice; no controlled studies exist
/gemstones/ruby-zoisite/can-go-in-water,gemstones,M1 Stone Atlas,S1.3 can-go-in-water,subpage,ruby-zoisite,can-go-in-water,new,P3,Explanation,Can Ruby Zoisite Go in Water?,Can Ruby Zoisite Go in Water? What's Safe,"Ruby Zoisite is safe for brief water rinsing but not prolonged soaking or salt water. Learn why, what brief contact does, and how to clean the stone without damage.",566,batch-075,1OqUQ1ybfk4Y-O-yeP2Ro8-myrNidOX6lAQQNwwa3JaQ,https://docs.google.com/document/d/1OqUQ1ybfk4Y-O-yeP2Ro8-myrNidOX6lAQQNwwa3JaQ/edit?usp=drivesdk,,none
/gemstones/ruby-zoisite/combinations,gemstones,M1 Stone Atlas,S1.7 combinations,subpage,ruby-zoisite,combinations,new,P3,Evaluation,Ruby Zoisite Crystal Combinations,Ruby Zoisite Crystal Combinations and Pairings,"Ruby Zoisite pairs well with rose quartz for the heart, black tourmaline for grounding, and clear quartz for amplification. Find which combination suits your intention.",622,batch-075,11D4X7cVnLJZYDapu95V_wqt5IbuFevssD4mGkFxJ9rg,https://docs.google.com/document/d/11D4X7cVnLJZYDapu95V_wqt5IbuFevssD4mGkFxJ9rg/edit?usp=drivesdk,,All crystal pairings stated as tradition; no controlled studies exist
/gemstones/ruby-zoisite/how-to-cleanse,gemstones,M1 Stone Atlas,S1.6 how-to-cleanse,subpage,ruby-zoisite,how-to-cleanse,new,P3,Instruction,How to Cleanse Ruby Zoisite Safely,How to Cleanse Ruby Zoisite — Safe Methods,"Ruby Zoisite tolerates brief water rinsing but not prolonged soaking or salt water. Smoke, sound, moonlight, and dry earth are all safe cleansing methods.",577,batch-075,1YOfWyZzH7ouv3PcUg5SWyXiYjsIuNRvImYnUUc_JlKU,https://docs.google.com/document/d/1YOfWyZzH7ouv3PcUg5SWyXiYjsIuNRvImYnUUc_JlKU/edit?usp=drivesdk,,none
/gemstones/ruby-zoisite/how-to-identify,gemstones,M1 Stone Atlas,S1.4 how-to-identify,subpage,ruby-zoisite,how-to-identify,new,P3,Instruction,How to Identify Real Ruby Zoisite,How to Identify Real Ruby Zoisite vs Fakes,"Real Ruby Zoisite has three distinct minerals: green zoisite, red ruby, and black hornblende. Use hardness, UV light, and color tests to verify authenticity.",763,batch-075,1AXl-qtE5Y0T5XOCOb7AFedg5zTJH9i-jwpn9BtlzM8M,https://docs.google.com/document/d/1AXl-qtE5Y0T5XOCOb7AFedg5zTJH9i-jwpn9BtlzM8M/edit?usp=drivesdk,,none
/gemstones/ruby-zoisite/price-guide,gemstones,M1 Stone Atlas,S1.9 price-guide,subpage,ruby-zoisite,price-guide,new,P3,Explanation,Ruby Zoisite Price Guide,Ruby Zoisite Price Guide — What It Costs and Why,"Ruby Zoisite tumbled stones retail from about $3 to $12; cabochons from $15 to $200. Ruby coverage, size, and color quality drive price. Prices checked September 2026.",640,batch-075,15WyghBiYtGIszYbcNe4VEqML376TnPzddK213-e2goE,https://docs.google.com/document/d/15WyghBiYtGIszYbcNe4VEqML376TnPzddK213-e2goE/edit?usp=drivesdk,,Retail price ranges vary between sellers and regions; figures are broad asking prices from July-September 2026
